ano,edicao,cidade_sede,pais,delegacao,equipe,id_atleta,nome_atleta,sexo,idade,altura,peso,esporte,evento,medalha
1996,Summer,Atlanta,Germany,GER,Germany,65929,Susanne Lahme,F,27,186,77,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Germany,GER,Germany,90403,Hanka Pachale (-Durante),F,19,190,74,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Germany,GER,Germany,94548,Ines Pianka,F,27,180,67,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Germany,GER,Germany,98140,Constance Radfan,F,26,183,71,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Germany,GER,Germany,102148,Sylvia Roll,F,23,180,72,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Germany,GER,Germany,107659,Christina Schultz,F,26,190,78,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Germany,GER,Germany,115003,Ute Steppin (Oldenburg-),F,31,190,72,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Germany,GER,Germany,130449,Claudia Wilke (-Nast),F,25,185,79,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Japan,JPN,Japan,50128,Kayo Hoshino,F,23,177,68,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Japan,JPN,Japan,84106,Aki Nagatomi,F,27,173,63,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Japan,JPN,Japan,84308,Kazumi Nakamura,F,25,170,67,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Japan,JPN,Japan,84335,Chieko Nakanishi,F,29,163,55,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Japan,JPN,Japan,87707,Motoko Obayashi,F,29,182,67,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Japan,JPN,Japan,88129,Ikumi Ogake,F,20,173,67,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Japan,JPN,Japan,104370,Mika Saiki,F,24,172,65,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Japan,JPN,Japan,104505,Kiyomi Sakamoto,F,26,174,68,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Japan,JPN,Japan,117867,Asako Tajimi,F,24,180,70,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Japan,JPN,Japan,121156,Chiho Torii,F,25,180,65,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Japan,JPN,Japan,132381,Mika Yamauchi,F,26,182,69,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Japan,JPN,Japan,133138,Tomoko Yoshihara,F,26,180,63,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Netherlands,NED,Netherlands,12682,"Jacintha Hedwig Jeanne ""Cintha"" Boersma",F,27,182,70,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Netherlands,NED,Netherlands,15133,Erna Augusta Brinkman,F,24,184,70,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Netherlands,NED,Netherlands,26205,Marjolein Elisabeth de Jong,F,28,185,75,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Netherlands,NED,Netherlands,35756,"Emmy Henritte ""Ritte"" Fledderus",F,18,,,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Netherlands,NED,Netherlands,35828,"Jenny Catharine ""Jerine"" Fleurke",F,22,,,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Netherlands,NED,Netherlands,68245,Marrit Leenstra,F,22,179,66,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Netherlands,NED,Netherlands,68270,Elles Maria Leferink,F,19,,,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Netherlands,NED,Netherlands,72975,Irena Machovcak,F,27,186,81,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Netherlands,NED,Netherlands,124667,"Johanna Antoinette Petronella ""Saskia"" van Hintum (Kooijmans-)",F,26,,,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Netherlands,NED,Netherlands,124941,Claudia Elisabeth Maria van Thiel,F,18,,,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Netherlands,NED,Netherlands,126848,Ingrid Louise Visser,F,19,,,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Netherlands,NED,Netherlands,129235,Henritte Weersing,F,30,186,79,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Peru,PER,Peru,8919,Luren Baylon Francis,F,18,,,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Peru,PER,Peru,17613,Milagros Beatriz Cmere Puga,F,23,178,63,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Peru,PER,Peru,22806,Vernica Contreras Flores,F,19,,,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Peru,PER,Peru,27298,Margarita Yolanda Delgado Prada,F,26,,,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Peru,PER,Peru,33863,Iris Rocio Falcn Dorita,F,22,175,78,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Peru,PER,Peru,56065,Sara Joya Lobaton,F,20,,,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Peru,PER,Peru,82700,Milagros Alicia Moy Alvarado,F,20,174,72,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Peru,PER,Peru,98730,Paola Ramos Ydora,F,21,,,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Peru,PER,Peru,101852,Sandra Rodrguez Villanueva,F,22,,,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Peru,PER,Peru,133894,Yulissa Noelia Zamudio Orl,F,20,185,75,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Russia,RUS,Russia,5353,Yevgeniya Viktorovna Artamonova-Estes,F,21,191,75,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Russia,RUS,Russia,8646,Yelena Nikolayevna Batukhtina-Tyurina,F,25,184,82,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Russia,RUS,Russia,40970,"Yelena Mikhaylovna ""Lena"" Godina",F,18,196,72,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Russia,RUS,Russia,42199,Tatyana Aleksandrovna Gracheva,F,23,180,74,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Russia,RUS,Russia,78773,Tatyana Gennadyevna Menshova,F,26,186,76,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Russia,RUS,Russia,82224,Nataliya Igorevna Morozova,F,23,188,74,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Russia,RUS,Russia,86324,Marina Anatolyevna Nikulina-Pankova,F,33,180,78,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Russia,RUS,Russia,88176,Valentina Vitalyevna Ogiyenko,F,31,182,72,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Russia,RUS,Russia,112157,Irina Anatolyevna Smirnova-Ilchenko,F,27,185,73,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Russia,RUS,Russia,112817,Lyubov Vladimirovna Sokolova-Shashkova (-Kl),F,18,190,74,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Russia,RUS,Russia,120407,Yuliya Vladimirovna Timonova,F,23,186,74,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Russia,RUS,Russia,120510,Yelizaveta Ivanovna Tishchenko,F,21,190,76,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,South Korea,KOR,South Korea,21001,Choi Gwang-Hui,F,22,173,73,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,South Korea,KOR,South Korea,38321,Gang Hye-Mi,F,22,173,62,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,South Korea,KOR,South Korea,49722,Hong Ji-Yeon,F,25,,,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,South Korea,KOR,South Korea,53646,Jang So-Yeon,F,21,184,76,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,South Korea,KOR,South Korea,53661,Jang Yun-Hui,F,26,,,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,South Korea,KOR,South Korea,54579,Jeong Seon-Hye,F,20,174,68,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,South Korea,KOR,South Korea,60180,Kim Nam-Sun,F,25,,,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,South Korea,KOR,South Korea,68160,Lee Su-Jeong,F,23,,,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,South Korea,KOR,South Korea,91615,Park Su-Jeong,F,24,178,68,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,USA,USA,United States,23952,Tara Lavell Cross-Battle,F,27,182,76,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,USA,USA,United States,32561,Lori Ann Endicott (-Vandersnick),F,28,175,69,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,USA,USA,United States,58626,Caren Marie Alexis Kemner,F,31,185,79,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,USA,USA,United States,61126,Kristin Magdalen Klein,F,26,183,73,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,USA,USA,United States,87991,Beverly Jean Oden,F,25,188,79,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,USA,USA,United States,87992,Elaina Joyce Oden,F,29,185,64,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,USA,USA,United States,105331,"Tonya Denise ""Teee"" Sanders-Williams (-Slacanin)",F,28,180,66,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,USA,USA,United States,108033,Danielle Raquel Scott-Arruda,F,23,188,85,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,USA,USA,United States,129104,Tammy June Webb-Liley,F,31,180,68,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,USA,USA,United States,129448,Paula Jo Weishoff (-Hanold),F,34,185,75,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,USA,USA,United States,133245,Elaine Clara Marie Hermenia Youngs,F,26,183,66,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,USA,USA,United States,134392,"Yoko Karin Zetterlund (-Bush, -Hiroshi)",F,27,180,65,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Ukraine,UKR,Ukraine,14396,Nataliya Bozhenova,F,27,,,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Ukraine,UKR,Ukraine,16253,Yuliya Buieva,F,20,,,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Ukraine,UKR,Ukraine,36108,Oleksandra Fomina,F,29,,,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Ukraine,UKR,Ukraine,52762,Tetiana Ivaniushkina,F,29,,,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Ukraine,UKR,Ukraine,62266,Olha Vasylivna Kolomiyets,F,22,,,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Ukraine,UKR,Ukraine,63889,Alla Volodymyrivna Kravets,F,23,,,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Ukraine,UKR,Ukraine,64448,Olena Kryvonosova,F,24,,,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Ukraine,UKR,Ukraine,76385,Vita Mateshyk,F,17,,,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Ukraine,UKR,Ukraine,83911,Rehina Myloserdova,F,23,,,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Ukraine,UKR,Ukraine,92327,Olha Pavlova,F,27,,,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Ukraine,UKR,Ukraine,95822,Mariya Poliakova,F,22,,,Volleyball,Volleyball Women's Volleyball,
1996,Summer,Atlanta,Ukraine,UKR,Ukraine,117192,Olena Sydorenko,F,21,,,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Australia,AUS,Australia,7993,Tamsin Barnett-Hinchley,F,20,193,75,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Australia,AUS,Australia,8853,Louise Bawden,F,19,183,72,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Australia,AUS,Australia,14251,"Sandra ""Sandi"" Bowen",F,24,180,73,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Australia,AUS,Australia,14984,"Elizabeth ""Liz"" Brett",F,21,182,79,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Australia,AUS,Australia,15561,Majella Brown,F,20,187,80,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Australia,AUS,Australia,21845,Angela Clarke,F,24,186,70,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Australia,AUS,Australia,25050,"Beatrice ""Bea"" Daly",F,19,187,72,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Australia,AUS,Australia,76965,Renae Lynne Maycock,F,20,187,68,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Australia,AUS,Australia,81066,Christie Mokotupu,F,17,183,78,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Australia,AUS,Australia,103258,Priscilla Ruddle,F,24,183,85,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Australia,AUS,Australia,107955,Selina Scoble,F,22,184,72,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Australia,AUS,Australia,130011,Rachel White,F,25,180,76,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Brazil,BRA,Brazil,32292,Elisngela Almeida de Oliveira,F,21,184,78,Volleyball,Volleyball Women's Volleyball,Bronze
2000,Summer,Sydney,Brazil,BRA,Brazil,36017,"Hlia ""Fofo"" Rogrio de Souza Pinto",F,30,173,63,Volleyball,Volleyball Women's Volleyball,Bronze
2000,Summer,Sydney,Brazil,BRA,Brazil,53677,Janina Dia Chagas da Conceio,F,27,192,82,Volleyball,Volleyball Women's Volleyball,Bronze
2000,Summer,Sydney,Brazil,BRA,Brazil,57563,Karin Rodrigues,F,28,187,77,Volleyball,Volleyball Women's Volleyball,Bronze
2000,Summer,Sydney,Brazil,BRA,Brazil,57972,Ktia Andreia Caldeira Lopes,F,27,172,64,Volleyball,Volleyball Women's Volleyball,Bronze
2000,Summer,Sydney,Brazil,BRA,Brazil,58609,Kely Kolasco Fraga,F,25,193,79,Volleyball,Volleyball Women's Volleyball,Bronze
2000,Summer,Sydney,Brazil,BRA,Brazil,59674,"rika Kelly ""Kiki"" Pereira Coimbra",F,20,179,67,Volleyball,Volleyball Women's Volleyball,Bronze
2000,Summer,Sydney,Brazil,BRA,Brazil,68491,Leila de Gomes de Barros,F,28,179,72,Volleyball,Volleyball Women's Volleyball,Bronze
2000,Summer,Sydney,Brazil,BRA,Brazil,98940,Raquel Peluci Xavier da Silva,F,22,191,71,Volleyball,Volleyball Women's Volleyball,Bronze
2000,Summer,Sydney,Brazil,BRA,Brazil,100428,Ricarda Raquel Barbosa Lima,F,30,185,66,Volleyball,Volleyball Women's Volleyball,Bronze
2000,Summer,Sydney,Brazil,BRA,Brazil,126786,Virna Cristine Dantes Dias,F,29,185,72,Volleyball,Volleyball Women's Volleyball,Bronze
2000,Summer,Sydney,Brazil,BRA,Brazil,128070,Walewska Moreira de Oliveira,F,21,190,73,Volleyball,Volleyball Women's Volleyball,Bronze
2000,Summer,Sydney,China,CHN,China,20220,Chen Jing,F,25,182,75,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,China,CHN,China,43667,Gui Chaoran,F,24,184,74,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,China,CHN,China,46934,He Qi,F,27,178,68,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,China,CHN,China,69481,Li Shan,F,20,185,72,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,China,CHN,China,69547,Li Yan,F,24,178,70,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,China,CHN,China,97777,Qiu Aihua,F,23,182,75,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,China,CHN,China,116512,Sun Yue,F,27,186,76,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,China,CHN,China,128514,Wang Lina,F,22,181,75,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,China,CHN,China,131778,Wu Dan,F,32,177,70,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,China,CHN,China,131841,Wu Yongmei,F,25,186,74,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,China,CHN,China,132993,Yin Yin,F,26,183,73,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,China,CHN,China,134867,Zhu Yunying,F,22,175,64,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Croatia,CRO,Croatia,4637,Marija Anzulovi,F,31,178,65,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Croatia,CRO,Croatia,25188,Patricia Danii (-Medac),F,22,183,80,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Croatia,CRO,Croatia,40775,Biljana Gligorovi,F,18,182,65,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Croatia,CRO,Croatia,54220,Barbara Jeli (-Rui),F,23,193,81,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Croatia,CRO,Croatia,54224,Vesna Pavijan Jeli (-Peker),F,18,183,65,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Croatia,CRO,Croatia,56359,Gordana Juran (-Tomic),F,29,191,71,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Croatia,CRO,Croatia,69037,Nataa Leto (-Osmokrovi),F,24,183,66,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Croatia,CRO,Croatia,90162,Jelena Ovchinnikova-ebukina,F,34,188,77,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Croatia,CRO,Croatia,100416,Marijana Ribii,F,21,186,74,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Croatia,CRO,Croatia,100874,Beti Rimac (-Muselinovi),F,24,191,75,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Croatia,CRO,Croatia,111418,Ingrid ikovi,F,20,183,71,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Cuba,CUB,Cuba,1221,"Taismary ""Tai"" Agero Leiva (-Botteghi)",F,23,175,70,Volleyball,Volleyball Women's Volleyball,Gold
2000,Summer,Sydney,Cuba,CUB,Cuba,9654,Regla Maritza Bell McKenzie,F,30,180,73,Volleyball,Volleyball Women's Volleyball,Gold
2000,Summer,Sydney,Cuba,CUB,Cuba,23302,Marlenis Costa Blanco,F,27,177,76,Volleyball,Volleyball Women's Volleyball,Gold
2000,Summer,Sydney,Cuba,CUB,Cuba,34784,Ana Ivis Fernndez Valle,F,27,184,80,Volleyball,Volleyball Women's Volleyball,Gold
2000,Summer,Sydney,Cuba,CUB,Cuba,36648,Mirka Francia Vasconcelos,F,25,182,78,Volleyball,Volleyball Women's Volleyball,Gold
2000,Summer,Sydney,Cuba,CUB,Cuba,72150,Alejandrina Mireya Luis Hernndez,F,33,176,68,Volleyball,Volleyball Women's Volleyball,Gold
2000,Summer,Sydney,Cuba,CUB,Cuba,103435,Yumilka Ruz Luaces,F,22,180,63,Volleyball,Volleyball Women's Volleyball,Gold
2000,Summer,Sydney,Cuba,CUB,Cuba,121294,Regla Radameris Torres Herrera,F,25,191,78,Volleyball,Volleyball Women's Volleyball,Gold
2000,Summer,Sydney,Germany,GER,Germany,10007,Christina Benecke,F,25,190,76,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Germany,GER,Germany,29238,Beatrice Dmeland,F,27,178,63,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Germany,GER,Germany,35776,Judith Flemig (-Pelzer),F,21,188,63,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Germany,GER,Germany,43315,Angelina Grn (-Hbner),F,20,185,67,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Germany,GER,Germany,46261,Tanja Hart (-Schneider),F,26,176,63,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Germany,GER,Germany,65929,Susanne Lahme,F,32,186,77,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Germany,GER,Germany,90403,Hanka Pachale (-Durante),F,24,190,74,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Germany,GER,Germany,94764,Anja-Nadin Pietrek,F,21,185,70,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Germany,GER,Germany,102148,Sylvia Roll,F,27,180,72,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Germany,GER,Germany,107659,Christina Schultz,F,30,190,78,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Germany,GER,Germany,117235,Judith Sylvester (-Siebert),F,22,194,88,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Germany,GER,Germany,123018,Kerstin Tzscherlich,F,22,179,71,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Italy,ITA,Italy,10873,Sabrina Bertini,F,30,182,75,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Italy,ITA,Italy,14539,Antonella Bragaglia,F,27,184,76,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Italy,ITA,Italy,17200,Maurizia Cacciatori,F,27,178,64,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Italy,ITA,Italy,26711,Ana Paula De Tassis,F,35,180,62,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Italy,ITA,Italy,68319,Manuela Leggeri,F,24,183,74,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Italy,ITA,Italy,70885,Eleonora Lo Bianco,F,20,171,67,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Italy,ITA,Italy,78477,Anna Vania Mello,F,21,183,72,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Italy,ITA,Italy,79527,Darina Mifkova,F,26,185,78,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Italy,ITA,Italy,90572,Paola Paggi,F,23,182,75,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Italy,ITA,Italy,94586,Francesca Piccinini,F,21,184,71,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Italy,ITA,Italy,100926,Simona Rinieri Dennis,F,23,190,83,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Italy,ITA,Italy,120727,Elisa Togut,F,22,193,73,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Kenya,KEN,Kenya,7692,Violet Awidi Barasa,F,25,178,66,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Kenya,KEN,Kenya,20416,Edna Chumo Chepngeno,F,23,178,72,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Kenya,KEN,Kenya,52093,Margaret Indakala,F,38,178,75,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Kenya,KEN,Kenya,61810,Maria Kochwa,F,33,168,71,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Kenya,KEN,Kenya,73898,Jacqueline Makokha,F,25,175,63,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Kenya,KEN,Kenya,84397,Dorcas Nakhomicha Ndasaba,F,29,174,70,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Kenya,KEN,Kenya,84615,Gladys Wandera Nasikanda,F,22,182,75,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Kenya,KEN,Kenya,87840,Roselidah Obunaga,F,26,180,70,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Kenya,KEN,Kenya,108798,Judith Serenge,F,29,155,64,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Kenya,KEN,Kenya,128669,Doris Wanjala-Wefwafwa,F,33,170,72,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Kenya,KEN,Kenya,128869,Nancy Lusanji Waswa,F,28,174,60,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Kenya,KEN,Kenya,129870,Emily Wesutila,F,27,153,60,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Peru,PER,Peru,1529,Fiorella Ata Junek,F,23,170,65,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Peru,PER,Peru,17613,Milagros Beatriz Cmere Puga,F,27,178,63,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Peru,PER,Peru,20716,Leyla Felicita Chihun,F,25,180,66,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Peru,PER,Peru,33863,Iris Rocio Falcn Dorita,F,26,175,78,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Peru,PER,Peru,38692,Rosa Gisella Garca Rivas,F,36,175,69,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Peru,PER,Peru,73946,Natalia Mara Mlaga Dibos,F,36,170,59,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Peru,PER,Peru,82700,Milagros Alicia Moy Alvarado,F,24,174,72,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Peru,PER,Peru,113360,Diana Patricia Soto,F,20,179,80,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Peru,PER,Peru,123045,Milagros Jessenica Uceda,F,19,175,69,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Peru,PER,Peru,125373,Janet Daria Vasconzuelos,F,31,168,61,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Peru,PER,Peru,133894,Yulissa Noelia Zamudio Orl,F,24,185,75,Volleyball,Volleyball Women's Volleyball,
2000,Summer,Sydney,Russia,RUS,Russia,5353,Yevgeniya Viktorovna Artamonova-Estes,F,25,191,75,Volleyball,Volleyball Women's Volleyball,Silver
2000,Summer,Sydney,Russia,RUS,Russia,8646,Yelena Nikolayevna Batukhtina-Tyurina,F,29,184,82,Volleyball,Volleyball Women's Volleyball,Silver
2000,Summer,Sydney,Russia,RUS,Russia,9601,Anastasiya Aleksandrovna Belikova,F,21,177,55,Volleyball,Volleyball Women's Volleyball,Silver
2000,Summer,Sydney,Russia,RUS,Russia,38255,Yekaterina Aleksandrovna Gamova,F,19,202,80,Volleyball,Volleyball Women's Volleyball,Silver
2000,Summer,Sydney,Russia,RUS,Russia,40970,"Yelena Mikhaylovna ""Lena"" Godina",F,22,196,72,Volleyball,Volleyball Women's Volleyball,Silver
2000,Summer,Sydney,Russia,RUS,Russia,42199,Tatyana Aleksandrovna Gracheva,F,27,180,74,Volleyball,Volleyball Women's Volleyball,Silver
2000,Summer,Sydney,Russia,RUS,Russia,82224,Nataliya Igorevna Morozova,F,27,188,74,Volleyball,Volleyball Women's Volleyball,Silver
